Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Size_4,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDR16,213.2218,7266.5412,0.10167048940000001,213.2218,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDF56,181.9976,5432.928000000001,0.1365705879,181.9976,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRJ59,38.8164,77.2328,0.018696562555555556,38.8164,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDH16,88.28299999999999,2157.192,0.05653345833333333,88.28299999999999,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI28,78.3302,1267.6832,0.028314089666666667,78.3302,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC58,45.7428,615.1992,0.031510547374999996,45.7428,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU13,148.0418,1471.418,0.1956789239,148.0418,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX58,183.095,1830.95,0.04707631799999999,183.095,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU16,82.5908,922.7988,0.051030204,82.5908,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX35,228.2036,2504.7396,0.08336359559999999,228.2036,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDL21,41.048,798.96,0.007748555777777777,41.048,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRM37,197.3768,3350.3056,0.1005483181,197.3768,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDR35,197.2742,3782.4098,0.020716994625,197.2742,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW32,87.5882,171.7764,0.10780122429999998,87.5882,OUT010,21,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDY34,167.0842,6465.5838,0.011907165,167.0842,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ44,120.1756,2059.9852,0.036173947874999994,120.1756,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD24,143.1154,2552.6772,0.0352052945,143.1154,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DRE12,111.186,1245.046,0.061980949875,111.186,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCX29,147.1102,2916.204,0.10192019429999999,147.1102,OUT013,32,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDS07,113.6518,1593.9252,0.08738334787499999,113.6518,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI27,43.8744,1222.4088,0.044328698888888886,43.8744,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL02,107.4622,1587.933,0.11285320800000001,107.4622,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN58,232.6984,1390.1904,0.056925347125,232.6984,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRK12,33.39,732.38,0.03726694955555556,33.39,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDC60,88.3514,2833.6448,0.1308661654,88.3514,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV45,187.9556,2440.8228,0.048843035666666666,187.9556,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB23,223.8062,5642.655,0.0058289598,223.8062,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCA29,171.3106,3593.3226,0.028449532399999998,171.3106,OUT046,22,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO20,252.0382,4037.4112,0.14673983622222223,252.0382,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCH55,127.50200000000001,379.506,0.036150945999999996,127.50200000000001,OUT019,34,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDO32,45.706,838.908,0.12966801144444445,45.706,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS59,111.85700000000001,109.85700000000001,0.0501794921,111.85700000000001,OUT019,34,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR59,263.2594,2878.2534,0.06869762388888889,263.2594,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS55,150.0734,4454.202,0.0846383394,150.0734,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT21,247.1092,4233.1564,0.019855227666666666,247.1092,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCR38,253.5724,5033.448,0.1230832778888889,253.5724,OUT046,22,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDJ22,190.6504,1342.2528,0.05725991700000001,190.6504,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB57,220.5772,2446.1492,0.02038958077777778,220.5772,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR52,192.3846,1910.846,0.08693504710000001,192.3846,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO41,96.7384,2167.8448,0.020275603555555556,96.7384,OUT046,22,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDG47,261.4252,262.3252,0.0795890577,261.4252,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB44,212.4586,2743.7618,0.016347536555555556,212.4586,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY14,263.0226,4229.1616,0.0800707548,263.0226,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN55,239.2538,3605.3070000000002,0.05738475877777779,239.2538,OUT017,12,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDV48,77.4644,1414.1592,0.04977709477777778,77.4644,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA21,185.2924,3146.5708,0.031473678500000005,185.2924,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ27,51.235,848.895,0.015264210111111108,51.235,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW58,104.1622,1693.7952,0.007350267222222222,104.1622,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDH45,41.6796,784.3124,0.11457008411111112,41.6796,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH38,115.2808,117.1808,0.01131773211111111,115.2808,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDL43,76.367,765.67,0.02934476533333334,76.367,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD38,100.3674,1833.6132,0.008549672300000002,100.3674,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV02,173.0106,3593.3226,0.060602002875000005,173.0106,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCF31,152.8024,1214.4192,0.05621597266666667,152.8024,OUT046,22,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCN05,182.195,2380.235,0.014473135750000001,182.195,OUT018,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDZ16,194.1478,5812.434,0.16669833390000002,194.1478,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCT18,181.5976,4165.2448,0.0679126521,181.5976,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCP50,79.4618,1772.3596,0.019998439444444446,79.4618,OUT035,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDW13,50.5324,207.7296,0.11190293390000002,50.5324,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCS53,159.9604,2218.4456,0.09734269644444445,159.9604,OUT017,12,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRG03,153.0998,4921.5936,0.06667857177777775,153.0998,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRE60,227.872,1584.604,0.172759627,227.872,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDK21,248.3408,751.0224,0.01077018888888889,248.3408,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF52,183.3292,364.8584,0.0696313221,183.3292,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCN43,121.37299999999999,246.34599999999998,0.007051840700000001,121.37299999999999,OUT019,34,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDW13,52.5324,1194.4452,0.11190293390000002,52.5324,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW14,87.7198,1831.6158,0.033997436666666665,87.7198,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG24,84.525,416.125,0.014644772124999999,84.525,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR19,145.4102,3499.4448,0.18259450519999998,145.4102,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCG06,256.1646,5926.2858,0.029472777874999995,256.1646,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDK10,181.36599999999999,1977.4260000000002,0.04039643875,181.36599999999999,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRK12,32.09,432.77,0.03726694955555556,32.09,OUT017,12,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDY55,258.0988,8994.958,0.05432453144444445,258.0988,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV04,158.4288,2985.4472,0.16137045266666666,158.4288,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDE23,46.006,326.242,0.045393391777777785,46.006,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI08,250.2092,2988.1104,0.06635878525,250.2092,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRA12,143.0154,283.6308,0.03493779266666667,143.0154,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDF22,212.0218,2350.9398,0.0649694881,212.0218,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ57,145.976,3515.4240000000004,0.024076879666666665,145.976,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDP07,197.511,392.82199999999995,0.07998709633333333,197.511,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRE37,189.1872,1890.872,0.09169146077777778,189.1872,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRF25,36.119,1098.57,0.042205006,36.119,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRF03,38.8138,731.0484,0.04873767388888888,38.8138,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDN51,260.2936,4175.8976,0.020966331499999998,260.2936,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD21,114.2176,2175.8344,0.022936951625000004,114.2176,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCY42,145.14700000000002,3006.087,0.01644013711111111,145.14700000000002,OUT046,22,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDH28,37.0506,986.7156,0.11483888260000001,37.0506,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCZ29,126.3362,503.3448,0.07677383233333335,126.3362,OUT010,21,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDN60,159.2604,2852.2872,0.10317588822222222,159.2604,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCW06,191.6162,1731.7458,0.04855856944444444,191.6162,OUT018,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCS30,129.3652,4391.6168,0.08967299966666667,129.3652,OUT018,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDW26,224.2772,667.1316,0.12238900479999999,224.2772,OUT010,21,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDQ01,256.1014,3060.0168,0.16085127437500002,256.1014,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH27,145.0128,143.8128,0.06670289059999998,145.0128,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCX41,211.9244,2117.244,0.0172910377,211.9244,OUT018,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH58,115.9834,2073.3012,0.03168138671428571,115.9834,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRB25,107.0938,214.3876,0.07940715200000001,107.0938,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDG45,210.4902,5309.755,0.09496884266666668,210.4902,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP11,216.6166,4136.6154,0.0789965395,216.6166,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV19,161.2578,4171.9028,0.0403062493,161.2578,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT32,186.5214,2261.0568,0.075033467,186.5214,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCU53,166.2842,1989.4104,0.04126065966666667,166.2842,OUT035,15,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCA30,188.8872,3592.6568,0.12475307544444446,188.8872,OUT035,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDH20,98.441,868.8689999999999,0.02404980188888889,98.441,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRD25,114.286,2376.906,0.08238455419999999,114.286,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDK25,168.0474,4379.6324,0.1700461247777778,168.0474,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDF02,101.399,1031.99,0.11229523674999999,101.399,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC04,242.3854,2416.854,0.048776035777777775,242.3854,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH21,159.4604,316.9208,0.0356967931,159.4604,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRG03,154.2998,1691.7978,0.06667857177777775,154.2998,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NCY06,132.2968,1696.4584,0.06581611255555556,132.2968,OUT017,12,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDM08,222.9088,5145.3024,0.05169135166666667,222.9088,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCD31,166.0526,3617.9572,0.016602756555555556,166.0526,OUT049,20,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDU09,54.1956,3002.758,0.072268251625,54.1956,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB49,98.5384,1872.2296,0.031596274111111114,98.5384,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ58,154.034,612.536,0.01191441711111111,154.034,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ58,172.6764,2920.1988,0.12037567930000001,172.6764,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN30,96.641,1544.656,0.018279483888888885,96.641,OUT027,34,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA52,175.537,3528.74,0.13391928190000002,175.537,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
NCN42,145.6418,3825.6868,0.013720204666666668,145.6418,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDF04,258.5304,6199.9296,0.013272106888888888,258.5304,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY15,155.863,2346.945,0.18522163577777778,155.863,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT03,185.5608,3307.6944,0.011430700299999999,185.5608,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRL59,54.2298,161.7894,0.02301242333333333,54.2298,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDW08,106.52799999999999,1171.808,0.129867120375,106.52799999999999,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO50,91.1804,1929.4884,0.06729972233333333,91.1804,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDP26,102.5306,1358.8978,0.12035047688888888,102.5306,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX01,118.115,116.515,0.025993425888888887,118.115,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU22,119.9124,2014.7108,0.09079985455555556,119.9124,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ08,60.2536,1163.8184,0.021641396,60.2536,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCN54,79.1328,1235.7248,0.023123391888888886,79.1328,OUT035,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDR01,200.1742,6171.3002,0.05813929255555556,200.1742,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB53,147.5392,5219.872,0.13564452955555556,147.5392,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRN47,178.56599999999997,3775.086,0.017550444300000002,178.56599999999997,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDR39,184.1292,2189.1504,0.08387730987500001,184.1292,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCL30,127.5336,1789.6704,0.048985997375,127.5336,OUT046,22,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT02,33.4874,105.8622,0.021207563250000002,33.4874,OUT018,10,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT25,122.7072,1470.0864,0.058019099399999996,122.7072,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH53,83.2592,1155.8288,0.016374762666666667,83.2592,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRB48,37.4822,549.9508,0.02397324366666667,37.4822,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDX16,150.205,149.805,0.06344944144444445,150.205,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDH48,85.554,1731.08,0.05096872570000001,85.554,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF20,199.0768,3153.2288,0.037977679,199.0768,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ03,47.8692,49.2692,0.07787475577777778,47.8692,OUT010,21,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRJ35,60.6878,363.5268,0.040795805375,60.6878,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCN17,101.9358,1105.8938,0.048108877875,101.9358,OUT013,32,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDN09,243.7828,6579.4356,0.033631662,243.7828,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCR30,74.8696,223.7088,0.0740606844,74.8696,OUT013,32,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
